salary,season,team
9500000,2007-08,Charlotte Bobcats
9500000,2008-09,Charlotte Bobcats
9075000,2009-10,Charlotte Bobcats
10500000,2010-11,Portland Trail Blazers
9500000,2011-12,Portland Trail Blazers
9682435,2012-13,Brooklyn Nets
10105855,2013-14,Boston Celtics
10105855,2014-15,Boston Celtics
10105855,2015-16,Philadelphia 76ers
