turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,18,49,44,133,Harvard University,106,,28,70,3,28
84,2007-08,19,107,147,377,Harvard University,328,,58,144,18,30
106,2008-09,20,119,166,497,Harvard University,331,,68,153,18,28
90,2009-10,21,131,149,476,Harvard University,287,933,71,127,31,29
