salary,season,team
1268160,2007-08,New York Knicks
2020179,2008-09,New York Knicks
4000000,2009-10,Boston Celtics
4200000,2010-11,Oklahoma City Thunder
4500000,2011-12,Oklahoma City Thunder
983307,2011-12,Golden State Warriors
1146337,2012-13,Chicago Bulls
2016000,2013-14,Denver Nuggets
2106720,2014-15,Boston Celtics
154918,2014-15,Los Angeles Clippers
44000,2015-16,New Orleans Pelicans
