turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,18,67,149,495,Duke University,361,1013,38,81,2,33
,2003-04,19,58,172,589,Duke University,407,1152,27,115,3,37
,2004-05,20,86,202,721,Duke University,495,1231,35,108,2,33
,2005-06,21,95,302,964,Duke University,643,1336,52,71,2,36
