turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,70,104,278,University of Louisville,266,,33,155,11,33
,2006-07,19,129,158,423,University of Louisville,431,,43,238,23,34
105,2007-08,20,162,146,401,University of Louisville,355,,48,260,27,36
86,2008-09,21,185,169,463,University of Louisville,392,,86,317,29,37
