off_rb,assist,effective_field_goal,turn_over,season,age,team,field_goal,points,field_goal_total,minutes_played,position,def_rb,stats_type,steal,block,game_played
122,65,.509,124,2015-16,20,PHI,397,928,781,1591,C,251,regular,22,61,53
81,58,.514,91,2016-17,21,PHI,242,590,471,1134,C,159,regular,20,49,50
