turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
90,2007-08,19,50,148,401,Pepperdine University,288,,20,281,64,32
66,2009-10,21,77,140,370,San Diego State University,258,1063,29,260,52,34
77,2010-11,22,84,158,422,San Diego State University,295,1126,18,301,75,37
