turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
98,1993-94,18,181,91,273,University of Kansas,195,896,38,89,1,35
94,1994-95,19,238,94,300,University of Kansas,208,1046,31,116,4,31
95,1995-96,20,223,120,370,University of Kansas,249,1045,45,106,6,34
64,1996-97,21,162,79,264,University of Kansas,185,820,46,62,4,26
