turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
67,2011-12,19,85,99,312,University of Arizona,268,983,26,114,19,35
66,2012-13,20,112,137,403,University of Arizona,306,1099,68,127,20,35
64,2013-14,21,107,205,618,University of Arizona,474,1257,43,154,25,38
