turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
48,2007-08,18,9,132,315,Morehead State University,256,,37,241,24,30
80,2008-09,19,52,194,499,Morehead State University,349,,68,468,68,36
84,2009-10,20,19,224,590,Morehead State University,397,1060,56,456,67,35
92,2010-11,21,37,233,605,Morehead State University,374,1216,67,508,82,35
