turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,21,31,160,456,Purdue University,259,757,21,178,18,25
,2005-06,22,5,24,76,Purdue University,43,123,4,26,2,5
,2006-07,23,42,219,643,Purdue University,367,1035,40,249,32,34
