turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,18,118,102,274,University of Kentucky,200,854,87,97,8,34
,2005-06,19,167,147,380,University of Kentucky,305,1054,69,209,5,34
