turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
55,1999-00,18,70,139,449,Stanford University,298,883,14,93,1,31
65,2000-01,19,78,203,616,Stanford University,400,1079,18,136,3,34
73,2001-02,20,106,205,658,Stanford University,465,1058,18,135,3,30
