turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,57,91,271,University of Louisville,188,,32,121,3,34
54,2007-08,20,70,127,386,University of Louisville,279,,62,128,8,36
36,2008-09,21,48,96,289,University of Louisville,195,,41,79,3,37
50,2009-10,22,58,84,257,University of Louisville,214,748,42,99,9,31
