turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
99,2001-02,20,94,158,490,University of Nevada, Las Vegas,336,1006,67,103,6,31
126,2002-03,21,175,223,649,University of Nevada, Las Vegas,434,1154,91,107,4,32
