salary,season,team
473604,2011-12,Philadelphia 76ers
3000000,2012-13,Philadelphia 76ers
3060000,2013-14,Philadelphia 76ers
948163,2014-15,Indiana Pacers
3700000,2015-16,Indiana Pacers
4000000,2016-17,Indiana Pacers
