turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,27,77,214,Xavier University,109,,17,141,21,34
70,2007-08,20,63,148,403,Xavier University,243,,33,242,30,37
61,2008-09,21,68,170,479,Xavier University,337,,25,212,30,35
