turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2004-05,19,3,5,19,University of Notre Dame,14,66,1,16,2,14
,2005-06,20,19,61,191,University of Notre Dame,131,639,15,152,26,30
,2006-07,21,53,113,392,University of Notre Dame,226,868,24,248,46,31
68,2007-08,22,64,125,411,University of Notre Dame,278,944,20,234,48,33
