turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
27,2008-09,18,16,71,165,University of Georgia,159,,21,102,13,26
82,2009-10,19,78,169,458,University of Georgia,347,912,40,212,30,31
71,2010-11,20,97,177,476,University of Georgia,360,1062,40,237,20,33
