turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
59,2014-15,18,33,145,369,Gonzaga University,217,822,17,268,12,38
92,2015-16,19,64,239,633,Gonzaga University,391,1149,22,426,31,36
