salary,season,team
2623200,2008-09,Los Angeles Clippers
2819880,2009-10,Los Angeles Clippers
3016680,2010-11,Los Angeles Clippers
3831184,2011-12,New Orleans Hornets
13668750,2012-13,New Orleans Hornets
14283844,2013-14,New Orleans Pelicans
14898938,2014-15,New Orleans Pelicans
15514031,2015-16,New Orleans Pelicans
12385364,2016-17,Houston Rockets
