turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
69,2008-09,19,53,136,377,Vanderbilt University,271,,29,192,12,31
74,2009-10,20,57,148,438,Vanderbilt University,300,883,36,172,13,33
87,2010-11,21,80,171,501,Vanderbilt University,381,1078,35,188,19,34
79,2011-12,22,62,210,581,Vanderbilt University,426,1157,46,200,16,36
