turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2001-02,19,38,129,434,University of Arizona,291,1021,27,72,0,34
,2002-03,20,54,125,391,University of Arizona,264,774,18,49,2,30
,2003-04,21,86,151,473,University of Arizona,334,927,24,79,2,29
,2004-05,22,78,210,662,University of Arizona,417,1126,30,83,4,36
