turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2005-06,18,65,49,135,Virginia Commonwealth University,114,,22,38,0,29
,2006-07,19,224,161,485,Virginia Commonwealth University,380,,48,148,7,35
96,2007-08,20,175,196,573,Virginia Commonwealth University,427,,40,134,7,32
101,2008-09,21,210,248,760,Virginia Commonwealth University,536,,58,122,6,34
