salary,season,team
6061274,2007-08,Orlando Magic
13758000,2008-09,Orlando Magic
15202590,2009-10,Orlando Magic
16647180,2010-11,Orlando Magic
18091770,2011-12,Orlando Magic
19536360,2012-13,Los Angeles Lakers
20513178,2013-14,Houston Rockets
21436271,2014-15,Houston Rockets
22359364,2015-16,Houston Rockets
23180275,2016-17,Atlanta Hawks
