turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2006-07,19,28,76,176,University of Michigan,162,,23,139,67,35
36,2007-08,20,29,76,191,University of Michigan,174,,27,160,92,32
87,2009-10,22,97,191,500,Baylor University,390,1264,29,351,133,36
