turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
98,1998-99,20,68,152,408,University of Southern California,286,869,23,178,25,28
110,1999-00,21,85,203,534,University of Southern California,382,1052,36,180,25,30
104,2000-01,22,96,173,499,University of Southern California,362,1116,30,202,31,34
