turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,2002-03,19,51,43,131,University of Notre Dame,90,521,28,53,3,34
,2003-04,20,104,153,457,University of Notre Dame,354,1145,47,95,5,32
,2004-05,21,86,120,353,University of Notre Dame,267,987,35,77,5,28
,2005-06,22,187,174,513,University of Notre Dame,387,1160,45,109,3,29
