salary,season,team
1799160,2008-09,Indiana Pacers
1934160,2009-10,Indiana Pacers
2069049,2010-11,Indiana Pacers
2956658,2011-12,Golden State Warriors
4000000,2012-13,Golden State Warriors
4000000,2013-14,Utah Jazz
1145685,2014-15,Golden State Warriors
1270964,2015-16,Golden State Warriors
3500000,2016-17,Minnesota Timberwolves
