salary,season,team
16360094,2007-08,Dallas Mavericks
18077904,2008-09,Dallas Mavericks
19795714,2009-10,Dallas Mavericks
17278618,2010-11,Dallas Mavericks
19092873,2011-12,Dallas Mavericks
20907128,2012-13,Dallas Mavericks
22721381,2013-14,Dallas Mavericks
7974482,2014-15,Dallas Mavericks
8333334,2015-16,Dallas Mavericks
25000000,2016-17,Dallas Mavericks
