turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
23,2011-12,20,7,43,102,Syracuse University,75,425,11,108,30,37
35,2012-13,21,9,87,205,Syracuse University,164,834,21,184,73,40
26,2013-14,22,23,76,197,Syracuse University,124,803,16,172,66,34
78,2014-15,23,47,203,542,Syracuse University,368,1064,29,282,78,31
