turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
14,2008-09,18,7,26,59,University of Southern California,45,254,9,61,9,23
57,2009-10,19,36,126,321,University of Southern California,250,968,18,283,39,30
58,2010-11,20,54,215,582,University of Southern California,426,1187,18,350,47,34
