salary,season,team
1645400,2011-12,Philadelphia 76ers
1768800,2012-13,Orlando Magic
1793520,2013-14,Orlando Magic
2751260,2014-15,Orlando Magic
11250000,2015-16,Orlando Magic
11750000,2016-17,Orlando Magic
