turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
24,2010-11,19,12,64,161,University of New Mexico,136,509,9,126,20,34
51,2012-13,21,17,157,425,University of New Mexico,318,1018,15,282,63,35
57,2013-14,22,35,165,424,University of New Mexico,337,1025,12,277,85,32
