salary,season,team
1376040,2007-08,Memphis Grizzlies
2119102,2008-09,Memphis Grizzlies
3000000,2009-10,Chicago Bulls
4250000,2010-11,Phoenix Suns
4000000,2011-12,Phoenix Suns
4000000,2012-13,Orlando Magic
