turn_over,season,age,assist,field_goal,points,college,field_goal_total,minutes_played,steal,total_rb,block,game_played
,1997-98,18,40,94,276,Michigan State University,216,,17,133,1,30
,1998-99,19,39,116,297,Michigan State University,243,861,27,146,3,38
,1999-00,20,123,159,449,Michigan State University,351,1078,47,190,8,39
,2000-01,21,169,150,446,Michigan State University,373,1034,33,155,6,33
